# NASA-9 thermodynamic polynomial coefficients
# Source: VULCAN thermo/NASA9/
# Temperature ranges: 200-1000 K (low), 1000-6000 K (high)
# 10 coefficients per range: a0-a6, a7(=0), a8, a9
# Format: species_name on its own line, then 4 lines of 5 coefficients
# 293 species
Ar
 3.408763670E+06  -1.374847903E+04   2.365898074E+01  -2.423804419E-03   4.431395660E-07
-4.352683390E-11   1.775410633E-15   0.000000000E+00   8.820429380E+04  -1.371278108E+02
C2H4HO2
-2.169609942E+05   3.751442470E+03  -2.002611070E+01   9.602970620E-02  -1.160379245E-04
 7.511341340E-08  -1.984493053E-11   0.000000000E+00  -1.355462472E+04   1.377257191E+02
 3.989144530E+06  -1.628433628E+04   3.288337680E+01  -2.112598771E-03   3.167892430E-07
-2.447967607E-11   7.396758440E-16   0.000000000E+00   1.012458368E+05  -1.856433034E+02
C2H4O
-1.728233345E+05   3.816678800E+03  -2.629851977E+01   1.014103162E-01  -1.240578373E-04
 8.034040350E-08  -2.120942544E-11   0.000000000E+00  -2.437519333E+04   1.654885056E+02
 3.151809957E+06  -1.423646316E+04   2.708080476E+01  -2.606238456E-03   4.853891930E-07
-4.852144760E-11   2.011778721E-15   0.000000000E+00   7.662561440E+04  -1.563952401E+02
C2H4OH
-1.449854255E+05   2.720687859E+03  -1.515045825E+01   7.596988150E-02  -9.325772530E-05
 6.232838650E-08  -1.703870726E-11   0.000000000E+00  -1.724379655E+04   1.114048960E+02
 3.768859150E+06  -1.514941723E+04   2.864932438E+01  -2.159557275E-03   3.460511120E-07
-2.917290398E-11   9.924029270E-16   0.000000000E+00   8.635748870E+04  -1.592129877E+02
C2H4OH_1
-1.881087828E+05   3.346306590E+03  -1.867917895E+01   8.198885710E-02  -9.816423710E-05
 6.371296050E-08  -1.692701221E-11   0.000000000E+00  -2.367187828E+04   1.307380050E+02
 4.059770190E+06  -1.588482930E+04   2.868943586E+01  -2.060684842E-03   3.090660940E-07
-2.389340525E-11   7.225495970E-16   0.000000000E+00   8.780036950E+04  -1.617534158E+02
C2H4OH_2
-1.449854255E+05   2.720687859E+03  -1.515045825E+01   7.596988150E-02  -9.325772530E-05
 6.232838650E-08  -1.703870726E-11   0.000000000E+00  -1.724379655E+04   1.114048960E+02
 3.768859150E+06  -1.514941723E+04   2.864932438E+01  -2.159557275E-03   3.460511120E-07
-2.917290398E-11   9.924029270E-16   0.000000000E+00   8.635748870E+04  -1.592129877E+02
C2H5
-1.411312551E+05   2.714285088E+03  -1.534977725E+01   6.451672580E-02  -7.259143960E-05
 4.599116010E-08  -1.218367535E-11   0.000000000E+00   5.981418840E+02   1.090966520E+02
 4.169220400E+06  -1.662982142E+04   2.795442134E+01  -3.051715761E-03   5.685160040E-07
-5.682863600E-11   2.355648561E-15   0.000000000E+00   1.137010087E+05  -1.639357995E+02
C2H5CHO
-2.410661827E+05   4.210388000E+03  -2.415884317E+01   1.009753015E-01  -1.125006989E-04
 6.937093310E-08  -1.788667215E-11   0.000000000E+00  -4.348626550E+04   1.594698604E+02
 5.059517370E+06  -2.172404776E+04   3.964636830E+01  -3.850083490E-03   7.038094460E-07
-6.903069780E-11   2.809045985E-15   0.000000000E+00   1.056177932E+05  -2.376676548E+02
C2H5N
-2.464696337E+05   5.225096590E+03  -3.675016830E+01   1.370684984E-01  -1.751354689E-04
 1.173979130E-07  -3.184468370E-11   0.000000000E+00  -8.788459560E+03   2.215638488E+02
 3.574315370E+06  -1.615900869E+04   3.034405662E+01  -2.405751092E-03   3.939954010E-07
-3.409467450E-11   1.204545593E-15   0.000000000E+00   1.098703942E+05  -1.784883025E+02
C2H5O
-1.364701654E+05   2.656016711E+03  -1.610887044E+01   7.740343910E-02  -9.197064000E-05
 6.023883200E-08  -1.632653347E-11   0.000000000E+00  -1.490641240E+04   1.132156340E+02
 3.766261990E+06  -1.625141398E+04   3.068823497E+01  -2.936157025E-03   5.398383220E-07
-5.315961490E-11   2.169057651E-15   0.000000000E+00   9.394734790E+04  -1.769038707E+02
C2H5OH
-2.342791392E+05   4.479180550E+03  -2.744817302E+01   1.088679162E-01  -1.305309334E-04
 8.437346400E-08  -2.234559017E-11   0.000000000E+00  -5.022229000E+04   1.764829211E+02
 4.694817650E+06  -1.929798213E+04   3.447584040E+01  -3.236165980E-03   5.784947720E-07
-5.564600270E-11   2.226226400E-15   0.000000000E+00   8.601622710E+04  -2.034801732E+02
C2H5OO
-2.443661393E+05   4.511787350E+03  -2.723865877E+01   1.155754685E-01  -1.433954529E-04
 9.443355910E-08  -2.536418389E-11   0.000000000E+00  -2.590153474E+04   1.772469745E+02
 3.182893880E+06  -1.500511435E+04   3.211510010E+01  -2.344948518E-03   3.586953910E-07
-2.948367445E-11   1.010193735E-15   0.000000000E+00   8.257482820E+04  -1.793678133E+02
C2H5OOH
-2.740213391E+05   4.953348660E+03  -3.017057706E+01   1.260219493E-01  -1.533014701E-04
 9.842048050E-08  -2.573072330E-11   0.000000000E+00  -4.406872670E+04   1.933682263E+02
 3.641157660E+06  -1.640319689E+04   3.445130100E+01  -2.001868285E-03   2.450059732E-07
-1.359507565E-11   1.824139681E-16   0.000000000E+00   7.504245230E+04  -1.947936373E+02
C2H6
-1.862044161E+05   3.406191860E+03  -1.951705092E+01   7.565835590E-02  -8.204173220E-05
 5.061135800E-08  -1.319281992E-11   0.000000000E+00  -2.702932890E+04   1.298140496E+02
 5.025782130E+06  -2.033022397E+04   3.322552930E+01  -3.836703410E-03   7.238405860E-07
-7.319182500E-11   3.065468699E-15   0.000000000E+00   1.115963950E+05  -2.039410584E+02
C2H6CO
-2.432896318E+05   4.438395120E+03  -2.540777969E+01   1.025793089E-01  -1.137113717E-04
 6.977060670E-08  -1.794458680E-11   0.000000000E+00  -4.804899590E+04   1.677299052E+02
 4.847278020E+06  -2.131889568E+04   3.927883560E+01  -4.006152660E-03   7.528424380E-07
-7.578398360E-11   3.159323889E-15   0.000000000E+00   9.929005910E+04  -2.341728617E+02
C2N2
 1.082404484E+05  -1.928137871E+03   1.553891898E+01  -1.821159329E-02   2.778840840E-05
-1.899434373E-08   4.949677720E-12   0.000000000E+00   4.449097590E+04  -6.090964741E+01
 7.934423720E+05  -3.997376270E+03   1.314497430E+01  -8.747782000E-04   2.059156733E-07
-2.200469389E-11   9.974485770E-16   0.000000000E+00   5.863632300E+04  -5.473201251E+01
C2O
 1.082404484E+05  -1.928137871E+03   1.553891898E+01  -1.821159329E-02   2.778840840E-05
-1.899434373E-08   4.949677720E-12   0.000000000E+00   4.449097590E+04  -6.090964741E+01
 7.934423720E+05  -3.997376270E+03   1.314497430E+01  -8.747782000E-04   2.059156733E-07
-2.200469389E-11   9.974485770E-16   0.000000000E+00   5.863632300E+04  -5.473201251E+01
C3
-4.354614480E+04   6.660183220E+02   1.451033157E+00   7.434513120E-03  -3.810152990E-06
-2.336961396E-11   4.407054530E-13   0.000000000E+00   9.635170200E+04   2.025173297E+01
 4.508098930E+06  -1.461033761E+04   2.281974644E+01  -8.544340610E-03   2.146069341E-06
-2.103867761E-10   6.351589060E-15   0.000000000E+00   1.911976065E+05  -1.271869723E+02
C3H
-7.996695870E+03  -1.576691670E+02   6.013789640E+00   3.627872400E-03  -2.349637630E-07
-1.285382488E-09   5.558659370E-13   0.000000000E+00   8.544417940E+04  -6.096137210E+00
 1.060461380E+06  -4.270459160E+03   1.229408959E+01  -6.623009490E-04   9.393153300E-08
-4.148656840E-12  -5.784616800E-17   0.000000000E+00   1.104688155E+05  -4.921984460E+01
C3H2
-7.475493470E+04   1.984159872E+03  -1.384831679E+01   6.554079660E-02  -8.546902360E-05
 5.789309030E-08  -1.581692661E-11   0.000000000E+00   4.997987960E+04   9.739490550E+01
 1.311644462E+06  -6.773031980E+03   1.655256869E+01  -1.040799983E-03   1.733811978E-07
-1.528960361E-11   5.520775140E-16   0.000000000E+00   9.751486110E+04  -8.156214600E+01
C3H3
 6.326989780E+04  -9.959016780E+02   7.487944140E+00   1.385758206E-02  -1.688278802E-05
 1.308877150E-08  -4.131190300E-12   0.000000000E+00   4.543945440E+04  -1.826767968E+01
 2.611348381E+06  -1.011185570E+04   2.131950193E+01  -1.575470401E-03   2.675066509E-07
-2.425186264E-11   9.085839020E-16   0.000000000E+00   1.015783520E+05  -1.114587226E+02
C3H3N
-6.141067990E+04   1.496759589E+03  -9.333045730E+00   5.746756960E-02  -6.836191360E-05
 4.469700270E-08  -1.207068306E-11   0.000000000E+00   1.415031975E+04   7.505041790E+01
 2.935627353E+06  -1.261355154E+04   2.521076683E+01  -2.015574396E-03   3.479209240E-07
-3.213999960E-11   1.229663624E-15   0.000000000E+00   9.568031840E+04  -1.391616150E+02
C3H4
-1.645155745E+04   9.629457810E+02  -7.532326680E+00   5.518219110E-02  -6.733585120E-05
 4.532709050E-08  -1.251837614E-11   0.000000000E+00   1.772494269E+04   6.151969760E+01
 3.479355100E+06  -1.430412453E+04   2.702534756E+01  -2.557412369E-03   4.706646750E-07
-4.651688070E-11   1.908219044E-15   0.000000000E+00   1.072312354E+05  -1.548846158E+02
C3H5
-4.315996140E+04   1.441600907E+03  -1.197014426E+01   7.319796460E-02  -9.066357850E-05
 6.077059450E-08  -1.658826363E-11   0.000000000E+00   1.232157460E+04   8.563173240E+01
 4.094570590E+06  -1.676676186E+04   3.123006342E+01  -2.885449982E-03   5.211343540E-07
-5.058284220E-11   2.039932554E-15   0.000000000E+00   1.185720481E+05  -1.823070197E+02
C3H6
-1.912462174E+05   3.542074240E+03  -2.114878626E+01   8.901484790E-02  -1.001429154E-04
 6.267959390E-08  -1.637870781E-11   0.000000000E+00  -1.529961824E+04   1.407641382E+02
 5.017620340E+06  -2.086084035E+04   3.644156340E+01  -3.881191170E-03   7.278677190E-07
-7.321204500E-11   3.052176369E-15   0.000000000E+00   1.261245355E+05  -2.195715757E+02
C3H7
-1.895337073E+05   3.949517260E+03  -2.606216089E+01   1.121920441E-01  -1.365292213E-04
 9.023662720E-08  -2.441056990E-11   0.000000000E+00  -7.227877440E+03   1.673705556E+02
 5.646512940E+06  -2.291087136E+04   3.987275180E+01  -4.106232870E-03   7.562557770E-07
-7.478263020E-11   3.068983677E-15   0.000000000E+00   1.483006853E+05  -2.403781190E+02
C3H7_1
-2.492144738E+05   4.485185910E+03  -2.688600280E+01   1.098565235E-01  -1.305396503E-04
 8.501019010E-08  -2.278438648E-11   0.000000000E+00  -1.007537058E+04   1.741036009E+02
 5.740463940E+06  -2.293272503E+04   3.914129460E+01  -3.621737310E-03   6.199079960E-07
-5.670405870E-11   2.145446309E-15   0.000000000E+00   1.490119242E+05  -2.358624028E+02
C3H7_2
